Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,4/15/2022,2027,N36469,IAD,23:37,23:40,70,70,3,23:34,6,0,0,0,0,0
UA,4/16/2019,607,N415UA,ORD,21:02,20:57,110,105,-5,20:52,5,0,0,0,0,0
UA,4/16/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/16/2022,1041,N850UA,DEN,15:11,15:09,202,186,-2,15:04,5,0,0,0,0,0
UA,4/16/2022,1185,N822UA,ORD,20:58,20:40,113,103,-18,20:36,4,0,0,0,0,0
UA,4/16/2022,2027,N808UA,IAD,23:37,23:34,70,67,-3,23:28,6,0,0,0,0,0
UA,4/17/2019,607,N23707,ORD,21:02,20:49,110,101,-13,20:45,4,0,0,0,0,0
UA,4/17/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/17/2022,1041,N834UA,DEN,15:11,15:00,202,193,-11,14:56,4,0,0,0,0,0
UA,4/17/2022,1185,N494UA,ORD,22:04,22:50,113,95,46,22:45,5,6,0,0,0,40
UA,4/17/2022,2027,N877UA,IAD,23:37,23:39,70,72,2,23:31,8,0,0,0,0,0
UA,4/18/2019,607,N12754,ORD,21:02,20:46,110,102,-16,20:42,4,0,0,0,0,0
UA,4/18/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/18/2022,1041,N429UA,DEN,15:06,16:00,198,186,54,15:55,5,0,0,0,0,54
UA,4/18/2022,1185,N816UA,ORD,21:59,21:44,113,102,-15,21:39,5,0,0,0,0,0
UA,4/18/2022,2027,N898UA,IAD,23:37,23:29,70,63,-8,23:23,6,0,0,0,0,0
UA,4/19/2019,607,N17752,ORD,21:02,20:54,110,107,-8,20:47,7,0,0,0,0,0
UA,4/19/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/19/2022,1041,N463UA,DEN,15:06,15:00,198,192,-6,14:55,5,0,0,0,0,0
UA,4/19/2022,1185,N848UA,ORD,21:59,21:42,113,106,-17,21:34,8,0,0,0,0,0
UA,4/19/2022,2027,N845UA,IAD,23:37,23:29,70,66,-8,23:24,5,0,0,0,0,0
UA,4/20/2019,607,N471UA,ORD,21:02,20:53,110,105,-9,20:47,6,0,0,0,0,0
UA,4/20/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/20/2022,1041,N408UA,DEN,15:06,15:02,198,190,-4,14:57,5,0,0,0,0,0
UA,4/20/2022,1185,N851UA,ORD,21:59,21:39,113,93,-20,21:34,5,0,0,0,0,0
UA,4/20/2022,2027,N813UA,IAD,23:37,23:25,70,64,-12,23:21,4,0,0,0,0,0
UA,4/21/2019,607,N16709,ORD,21:02,21:01,110,112,-1,20:57,4,0,0,0,0,0
UA,4/21/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/21/2022,1041,N406UA,DEN,15:06,14:56,198,181,-10,14:51,5,0,0,0,0,0
UA,4/21/2022,1185,N826UA,ORD,21:59,21:43,113,98,-16,21:39,4,0,0,0,0,0
UA,4/21/2022,2027,N835UA,IAD,23:37,23:33,70,71,-4,23:26,7,0,0,0,0,0
UA,4/22/2019,607,N16701,ORD,21:02,21:54,110,162,52,21:49,5,0,0,52,0,0
UA,4/22/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/22/2022,1041,N427UA,DEN,15:06,14:57,198,199,-9,14:53,4,0,0,0,0,0
UA,4/22/2022,1185,N815UA,ORD,21:59,22:34,113,101,35,22:27,7,35,0,0,0,0
UA,4/22/2022,2027,N822UA,IAD,23:37,23:44,70,65,7,23:38,6,0,0,0,0,0
UA,4/23/2019,607,N496UA,ORD,21:02,21:02,110,100,0,20:56,6,0,0,0,0,0
UA,4/23/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/23/2022,1041,N4888U,DEN,15:11,15:17,202,208,6,15:12,5,0,0,0,0,0
UA,4/23/2022,1185,N801UA,ORD,20:58,20:53,113,100,-5,20:48,5,0,0,0,0,0
UA,4/23/2022,2027,N871UA,IAD,23:37,23:25,70,63,-12,23:21,4,0,0,0,0,0
UA,4/24/2019,607,N27724,ORD,21:02,20:50,110,101,-12,20:45,5,0,0,0,0,0
UA,4/24/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/24/2022,1041,N813UA,DEN,15:11,14:56,202,190,-15,14:52,4,0,0,0,0,0
UA,4/24/2022,1185,N847UA,ORD,22:04,23:19,113,105,75,23:15,4,2,0,0,0,73
UA,4/24/2022,2027,N402UA,IAD,23:37,0:13,70,57,36,0:09,4,23,0,0,0,13
UA,4/25/2019,607,N12754,ORD,21:02,20:45,110,98,-17,20:41,4,0,0,0,0,0
UA,4/25/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/25/2022,1041,N444UA,DEN,15:06,14:54,198,189,-12,14:47,7,0,0,0,0,0
UA,4/25/2022,1185,N836UA,ORD,21:59,21:52,113,113,-7,21:47,5,0,0,0,0,0
UA,4/25/2022,2027,N879UA,IAD,23:37,0:09,70,64,32,0:04,5,32,0,0,0,0
UA,4/26/2019,607,N16703,ORD,21:02,21:40,110,113,38,21:35,5,5,0,3,0,30
UA,4/26/2020,1453,N38727,ORD,20:48,22:01,108,92,73,21:58,3,73,0,0,0,0
UA,4/26/2022,1041,N401UA,DEN,15:06,15:53,198,185,47,15:48,5,47,0,0,0,0
UA,4/26/2022,1185,N882UA,ORD,21:59,21:37,113,98,-22,21:33,4,0,0,0,0,0
UA,4/26/2022,2027,N839UA,IAD,23:37,0:54,70,59,77,0:49,5,2,0,0,0,75
UA,4/27/2019,607,N456UA,ORD,21:02,21:31,110,139,29,21:25,6,0,0,29,0,0
UA,4/27/2020,1453,N27734,ORD,20:48,20:38,108,101,-10,20:35,3,0,0,0,0,0
UA,4/27/2022,1041,N462UA,DEN,15:06,15:00,198,196,-6,14:48,12,0,0,0,0,0
UA,4/27/2022,1185,N878UA,ORD,21:59,21:41,113,100,-18,21:35,6,0,0,0,0,0
UA,4/27/2022,2027,N825UA,IAD,23:37,23:54,70,63,17,23:48,6,17,0,0,0,0
UA,4/28/2019,607,N25705,ORD,21:02,20:50,110,103,-12,20:45,5,0,0,0,0,0
UA,4/28/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/28/2022,1041,N823UA,DEN,15:06,15:57,198,200,51,15:54,3,49,0,2,0,0
UA,4/28/2022,1185,N899UA,ORD,21:59,21:42,113,101,-17,21:38,4,0,0,0,0,0
UA,4/28/2022,2027,N898UA,IAD,23:37,23:53,70,71,16,23:47,6,4,0,1,0,11
UA,4/29/2019,607,N1902U,ORD,21:03,21:46,111,99,43,21:42,4,0,0,0,0,43
UA,4/29/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/29/2022,1041,N427UA,DEN,15:06,15:06,198,198,0,15:03,3,0,0,0,0,0
UA,4/29/2022,1185,N802UA,ORD,21:59,21:38,113,105,-21,21:34,4,0,0,0,0,0
UA,4/29/2022,2027,N455UA,IAD,23:37,23:54,70,65,17,23:49,5,17,0,0,0,0
UA,4/30/2019,607,N440UA,ORD,21:03,23:07,111,100,124,23:02,5,0,0,0,0,124
UA,4/30/2020,1453,,ORD,20:48,0:00,108,0,0,0:00,0,0,0,0,0,0
UA,4/30/2022,1041,N824UA,DEN,15:11,15:02,202,201,-9,14:58,4,0,0,0,0,0
UA,4/30/2022,1185,N878UA,ORD,20:58,1:34,113,119,276,1:30,4,11,0,6,0,259
UA,4/30/2022,2027,N848UA,IAD,23:37,0:07,70,69,30,0:02,5,30,0,0,0,0
UA,4/30/2022,2267,N413UA,EWR,22:57,23:07,72,61,10,23:02,5,0,0,0,0,0
UA,5/1/2019,607,N497UA,ORD,21:11,21:01,111,106,-10,20:55,6,0,0,0,0,0
UA,5/1/2020,1453,N23721,ORD,20:48,21:02,108,132,14,20:57,5,0,0,0,0,0
UA,5/1/2022,1041,N832UA,DEN,15:11,15:04,202,195,-7,14:59,5,0,0,0,0,0
UA,5/1/2022,1185,N821UA,ORD,22:04,21:57,113,111,-7,21:44,13,0,0,0,0,0
UA,5/1/2022,2027,N851UA,IAD,23:37,0:14,70,58,37,0:08,6,0,0,0,0,37
UA,5/2/2019,607,N445UA,ORD,21:11,21:05,111,111,-6,21:00,5,0,0,0,0,0
UA,5/2/2020,1453,N33714,ORD,20:48,20:30,108,95,-18,20:25,5,0,0,0,0,0
UA,5/2/2022,1041,N405UA,DEN,15:06,14:59,198,189,-7,14:53,6,0,0,0,0,0
UA,5/2/2022,1185,N878UA,ORD,21:59,21:37,113,102,-22,21:32,5,0,0,0,0,0
UA,5/2/2022,2027,N849UA,IAD,23:37,23:30,70,68,-7,23:24,6,0,0,0,0,0
UA,5/3/2019,607,N438UA,ORD,21:11,20:58,111,105,-13,20:51,7,0,0,0,0,0
UA,5/3/2022,1041,N470UA,DEN,15:06,15:01,198,193,-5,14:57,4,0,0,0,0,0
UA,5/3/2022,1185,N815UA,ORD,21:59,21:28,113,91,-31,21:24,4,0,0,0,0,0
UA,5/3/2022,2027,N829UA,IAD,23:37,23:32,70,62,-5,23:27,5,0,0,0,0,0
UA,5/4/2019,607,N466UA,ORD,21:11,22:14,111,93,63,22:09,5,0,0,16,0,47
UA,5/4/2022,1041,N452UA,DEN,15:06,15:00,198,189,-6,14:55,5,0,0,0,0,0
UA,5/4/2022,1185,N808UA,ORD,21:59,22:05,113,97,6,22:01,4,0,0,0,0,0
UA,5/4/2022,2027,N839UA,IAD,23:37,23:28,70,66,-9,23:22,6,0,0,0,0,0
UA,5/5/2019,607,N1902U,ORD,21:11,21:45,111,112,34,21:40,5,0,0,1,0,33
UA,5/5/2022,1041,N497UA,DEN,15:06,14:51,198,187,-15,14:45,6,0,0,0,0,0
UA,5/5/2022,1185,N848UA,ORD,22:25,22:09,113,114,-16,22:01,8,0,0,0,0,0
UA,5/6/2019,607,N465UA,ORD,21:11,21:06,111,111,-5,21:01,5,0,0,0,0,0
UA,5/6/2022,652,N406UA,DEN,15:09,15:04,198,193,-5,15:01,3,0,0,0,0,0
UA,5/6/2022,2051,N27205,ORD,20:57,20:42,111,98,-15,20:37,5,0,0,0,0,0
UA,5/7/2019,607,N426UA,ORD,21:11,21:04,111,109,-7,20:59,5,0,0,0,0,0
UA,5/7/2022,652,N460UA,DEN,15:09,14:58,198,192,-11,14:50,8,0,0,0,0,0
UA,5/7/2022,2051,N833UA,ORD,20:51,20:45,111,99,-6,20:40,5,0,0,0,0,0
UA,5/8/2019,607,N496UA,ORD,21:11,20:56,111,99,-15,20:51,5,0,0,0,0,0
UA,5/8/2022,652,N409UA,DEN,15:09,15:02,198,193,-7,14:55,7,0,0,0,0,0
UA,5/8/2022,2051,N435UA,ORD,20:51,22:06,111,100,75,22:01,5,75,0,0,0,0
UA,5/9/2019,607,N405UA,ORD,21:11,21:06,111,113,-5,21:00,6,0,0,0,0,0
UA,5/9/2022,652,N423UA,DEN,15:09,14:59,198,185,-10,14:53,6,0,0,0,0,0
UA,5/9/2022,2051,N890UA,ORD,20:51,20:36,111,101,-15,20:29,7,0,0,0,0,0
UA,5/10/2019,607,N456UA,ORD,21:11,21:21,111,126,10,21:15,6,0,0,0,0,0
UA,5/10/2022,652,N452UA,DEN,15:09,15:03,198,194,-6,14:58,5,0,0,0,0,0
UA,5/10/2022,2051,N822UA,ORD,20:51,21:19,111,106,28,21:16,3,28,0,0,0,0
UA,5/11/2019,607,N456UA,ORD,21:11,21:02,111,102,-9,20:57,5,0,0,0,0,0
UA,5/11/2021,568,N453UA,IAD,18:48,18:33,73,61,-15,18:30,3,0,0,0,0,0
UA,5/11/2022,652,N479UA,DEN,15:09,15:15,198,202,6,15:09,6,0,0,0,0,0
UA,5/11/2022,2051,N815UA,ORD,20:51,21:24,111,137,33,21:20,4,0,0,26,0,7
UA,5/12/2019,607,N456UA,ORD,21:11,21:04,111,105,-7,21:00,4,0,0,0,0,0
UA,5/12/2021,379,N15710,IAD,18:48,18:49,73,71,1,18:46,3,0,0,0,0,0
UA,5/12/2021,2238,N428UA,ORD,21:41,21:48,116,100,7,21:44,4,0,0,0,0,0
UA,5/12/2022,652,N423UA,DEN,15:09,15:36,198,225,27,15:33,3,0,0,27,0,0
UA,5/12/2022,2051,N848UA,ORD,20:51,20:56,111,104,5,20:50,6,0,0,0,0,0
UA,5/13/2019,607,N440UA,ORD,21:11,21:02,111,107,-9,20:58,4,0,0,0,0,0
UA,5/13/2022,652,N407UA,DEN,15:09,15:23,198,217,14,15:19,4,0,0,0,0,0
UA,5/13/2022,2051,N834UA,ORD,20:51,20:43,111,107,-8,20:39,4,0,0,0,0,0
UA,5/14/2019,607,N446UA,ORD,21:11,21:02,111,107,-9,20:55,7,0,0,0,0,0
UA,5/14/2022,652,N479UA,DEN,15:09,15:03,198,193,-6,14:58,5,0,0,0,0,0
UA,5/14/2022,2051,N826UA,ORD,20:51,21:04,111,101,13,21:01,3,0,0,0,0,0
UA,5/15/2019,607,N468UA,ORD,21:11,21:01,111,110,-10,20:56,5,0,0,0,0,0
UA,5/15/2022,652,N465UA,DEN,15:09,15:11,198,200,2,14:56,15,0,0,0,0,0
UA,5/15/2022,2051,N848UA,ORD,20:51,20:42,111,112,-9,20:33,9,0,0,0,0,0
UA,5/16/2019,607,N488UA,ORD,21:11,21:55,111,139,44,21:49,6,6,0,28,0,10
UA,5/16/2022,652,N472UA,DEN,15:09,15:47,198,206,38,15:42,5,0,0,8,0,30
UA,5/16/2022,2051,N882UA,ORD,20:51,20:49,111,111,-2,20:44,5,0,0,0,0,0
UA,5/17/2019,607,N458UA,ORD,21:11,21:28,111,103,17,21:23,5,17,0,0,0,0
UA,5/17/2022,652,N485UA,DEN,15:09,15:05,198,197,-4,15:00,5,0,0,0,0,0
UA,5/17/2022,2051,N882UA,ORD,20:51,20:38,111,101,-13,20:34,4,0,0,0,0,0
UA,5/18/2019,607,N417UA,ORD,21:11,0:22,111,137,191,0:16,6,0,0,26,0,165
UA,5/18/2022,652,N452UA,DEN,15:09,14:59,198,193,-10,14:53,6,0,0,0,0,0
UA,5/18/2022,2051,N829UA,ORD,20:51,20:49,111,106,-2,20:45,4,0,0,0,0,0
UA,5/19/2019,607,N445UA,ORD,21:11,23:45,111,105,154,23:40,5,3,0,0,0,151
UA,5/19/2022,652,N403UA,DEN,15:09,15:12,198,207,3,14:56,16,0,0,0,0,0
UA,5/19/2022,2051,N457UA,ORD,20:51,21:24,111,99,33,21:20,4,33,0,0,0,0
UA,5/20/2019,607,N414UA,ORD,21:11,21:39,111,89,28,21:34,5,28,0,0,0,0
UA,5/20/2022,652,N460UA,DEN,15:09,15:49,198,180,40,15:45,4,6,0,0,0,34
UA,5/20/2022,2051,N892UA,ORD,20:51,20:42,111,103,-9,20:38,4,0,0,0,0,0
UA,5/21/2019,607,N407UA,ORD,21:11,21:09,111,95,-2,21:04,5,0,0,0,0,0
UA,5/21/2022,652,,DEN,15:09,0:00,198,0,0,0:00,0,0,0,0,0,0
UA,5/21/2022,2051,N892UA,ORD,20:51,0:30,111,109,219,0:25,5,219,0,0,0,0
UA,5/22/2019,607,N472UA,ORD,21:11,20:58,111,100,-13,20:53,5,0,0,0,0,0
UA,5/22/2022,652,N489UA,DEN,15:09,15:15,198,190,6,15:10,5,0,0,0,0,0
UA,5/22/2022,2051,N873UA,ORD,20:51,20:33,111,97,-18,20:27,6,0,0,0,0,0
UA,5/23/2019,607,N477UA,ORD,21:11,21:01,111,105,-10,20:56,5,0,0,0,0,0
UA,5/23/2022,652,N488UA,DEN,15:09,15:28,198,220,19,14:56,32,0,0,19,0,0
UA,5/23/2022,2051,N873UA,ORD,20:51,20:36,111,98,-15,20:30,6,0,0,0,0,0
UA,5/24/2019,607,N415UA,ORD,21:11,21:10,111,94,-1,21:05,5,0,0,0,0,0
UA,5/24/2022,652,N435UA,DEN,15:09,15:08,198,195,-1,14:54,14,0,0,0,0,0
UA,5/24/2022,2051,N818UA,ORD,20:51,20:40,111,103,-11,20:35,5,0,0,0,0,0
UA,5/25/2022,652,N485UA,DEN,15:09,15:22,198,190,13,15:12,10,0,0,0,0,0
UA,5/25/2022,2051,N803UA,ORD,20:51,21:37,111,117,46,21:33,4,0,0,6,0,40
UA,5/26/2019,607,N413UA,ORD,21:11,20:52,111,95,-19,20:47,5,0,0,0,0,0
UA,5/26/2022,652,N488UA,DEN,15:09,15:00,198,199,-9,14:55,5,0,0,0,0,0
UA,5/26/2022,2051,N834UA,ORD,20:51,21:04,111,125,13,21:00,4,0,0,0,0,0
UA,5/27/2019,607,N442UA,ORD,21:11,1:04,111,92,233,1:00,4,70,0,0,0,163
UA,5/27/2022,652,N433UA,DEN,15:09,15:02,198,197,-7,14:57,5,0,0,0,0,0
UA,5/27/2022,2051,N829UA,ORD,20:51,20:44,111,106,-7,20:38,6,0,0,0,0,0
UA,5/28/2019,607,N490UA,ORD,21:11,0:01,111,111,170,23:54,7,0,1,0,0,169
UA,5/28/2022,652,N448UA,DEN,15:09,15:12,198,203,3,15:07,5,0,0,0,0,0
UA,5/28/2022,2051,N853UA,ORD,20:51,20:52,111,108,1,20:48,4,0,0,0,0,0
UA,5/29/2019,607,N445UA,ORD,21:11,21:52,111,98,41,21:46,6,0,0,0,0,41
UA,5/29/2022,652,N404UA,DEN,15:09,15:19,198,212,10,15:03,16,0,0,0,0,0
UA,5/29/2022,2051,N899UA,ORD,20:51,20:50,111,112,-1,20:45,5,0,0,0,0,0
UA,5/30/2019,607,N440UA,ORD,21:11,21:24,111,107,13,21:19,5,0,0,0,0,0
UA,5/30/2022,652,N404UA,DEN,15:09,15:21,198,207,12,15:16,5,0,0,0,0,0
UA,5/30/2022,2051,N828UA,ORD,20:51,20:50,111,108,-1,20:46,4,0,0,0,0,0
UA,5/31/2019,607,N434UA,ORD,21:11,21:23,111,114,12,21:18,5,0,0,0,0,0
UA,5/31/2022,652,N404UA,DEN,15:09,15:21,198,214,12,14:53,28,0,0,0,0,0
UA,5/31/2022,2051,N899UA,ORD,20:51,21:47,111,95,56,21:43,4,1,0,0,0,55
UA,6/1/2019,607,N485UA,ORD,21:11,22:17,111,124,66,22:13,4,0,0,13,0,53
UA,6/1/2022,652,N489UA,DEN,15:09,16:18,198,0,0,16:14,4,0,0,0,0,0
UA,6/1/2022,2051,N890UA,ORD,20:51,20:28,111,91,-23,20:24,4,0,0,0,0,0
UA,6/2/2019,607,N409UA,ORD,21:11,20:44,111,90,-27,20:41,3,0,0,0,0,0
UA,6/2/2022,652,N489UA,DEN,15:09,15:20,198,187,11,15:16,4,0,0,0,0,0
UA,6/2/2022,2051,N833UA,ORD,20:51,20:36,111,98,-15,20:31,5,0,0,0,0,0
UA,6/3/2019,607,N478UA,ORD,21:11,20:58,111,103,-13,20:53,5,0,0,0,0,0
UA,6/3/2022,604,N835UA,DEN,15:07,14:56,199,187,-11,14:51,5,0,0,0,0,0
UA,6/3/2022,1503,N29717,ORD,23:59,23:40,114,99,-19,23:33,7,0,0,0,0,0
UA,6/3/2022,2615,N807UA,IAD,23:37,23:35,75,68,-2,23:31,4,0,0,0,0,0
UA,6/4/2019,607,N458UA,ORD,21:11,22:27,111,107,76,22:22,5,0,0,0,0,76
UA,6/4/2022,604,N835UA,DEN,15:07,15:06,199,201,-1,14:59,7,0,0,0,0,0
UA,6/4/2022,1503,N14704,ORD,0:14,0:21,114,100,7,0:10,11,0,0,0,0,0
UA,6/4/2022,2615,N827UA,IAD,23:37,0:11,75,67,34,0:06,5,34,0,0,0,0
UA,6/5/2019,607,N405UA,ORD,21:11,21:20,111,124,9,21:08,12,0,0,0,0,0
UA,6/5/2022,212,N494UA,ORD,0:08,23:56,114,108,-12,23:51,5,0,0,0,0,0
UA,6/5/2022,604,N835UA,DEN,15:07,15:03,199,197,-4,14:56,7,0,0,0,0,0
UA,6/5/2022,2615,N418UA,IAD,23:37,23:40,75,76,3,23:35,5,0,0,0,0,0
UA,6/6/2019,441,N27724,ORD,14:48,14:33,108,96,-15,14:28,5,0,0,0,0,0
UA,6/6/2019,607,N33264,ORD,21:18,21:08,118,114,-10,21:01,7,0,0,0,0,0
UA,6/6/2022,604,N820UA,DEN,15:07,15:03,199,199,-4,14:55,8,0,0,0,0,0
UA,6/6/2022,1503,N69813,ORD,23:59,0:23,114,110,24,0:18,5,18,0,0,0,6
UA,6/6/2022,2615,N874UA,IAD,23:37,23:44,75,78,7,23:40,4,0,0,0,0,0
UA,6/7/2019,441,N17730,ORD,14:48,14:39,108,109,-9,14:20,19,0,0,0,0,0
UA,6/7/2019,607,N34222,ORD,21:18,20:59,118,105,-19,20:54,5,0,0,0,0,0
UA,6/7/2022,604,N852UA,DEN,15:07,14:47,199,185,-20,14:42,5,0,0,0,0,0
UA,6/7/2022,1503,N24702,ORD,23:59,23:58,114,110,-1,23:50,8,0,0,0,0,0
UA,6/7/2022,2615,N834UA,IAD,23:37,23:31,75,75,-6,23:26,5,0,0,0,0,0
UA,6/8/2017,1500,N464UA,ORD,16:37,17:01,110,144,24,16:57,4,0,0,24,0,0
UA,6/8/2019,607,N33292,ORD,21:18,20:59,118,106,-19,20:56,3,0,0,0,0,0
UA,6/8/2022,604,N852UA,DEN,15:07,14:44,199,185,-23,14:39,5,0,0,0,0,0
UA,6/8/2022,1503,N24702,ORD,23:59,23:47,114,100,-12,23:44,3,0,0,0,0,0
UA,6/8/2022,2615,N823UA,IAD,23:37,0:32,75,93,55,0:27,5,0,0,18,0,37
UA,6/9/2017,1500,N819UA,ORD,16:37,16:31,110,107,-6,16:26,5,0,0,0,0,0
UA,6/9/2019,441,N25705,ORD,14:48,14:37,108,105,-11,14:23,14,0,0,0,0,0
UA,6/9/2019,607,N17245,ORD,21:18,23:06,118,106,108,23:02,4,0,0,0,0,108
UA,6/9/2022,604,N818UA,DEN,15:07,15:12,199,205,5,15:07,5,0,0,0,0,0
UA,6/9/2022,1503,N14731,ORD,23:59,23:56,114,98,-3,23:52,4,0,0,0,0,0
UA,6/9/2022,2615,N882UA,IAD,23:37,23:24,75,66,-13,23:17,7,0,0,0,0,0
UA,6/10/2017,849,N492UA,ORD,20:41,21:01,111,117,20,20:56,5,14,0,6,0,0
UA,6/10/2017,1500,N806UA,ORD,16:37,16:22,110,100,-15,16:17,5,0,0,0,0,0
UA,6/10/2019,441,N54711,ORD,14:48,14:39,108,109,-9,14:32,7,0,0,0,0,0
UA,6/10/2019,607,N76517,ORD,21:18,21:04,118,109,-14,21:00,4,0,0,0,0,0
UA,6/10/2022,604,N895UA,DEN,15:07,15:01,199,192,-6,14:56,5,0,0,0,0,0
UA,6/10/2022,1503,N27734,ORD,23:59,23:42,114,103,-17,23:37,5,0,0,0,0,0
UA,6/10/2022,2615,N808UA,IAD,23:37,23:47,75,61,10,23:40,7,0,0,0,0,0
UA,6/11/2017,1500,N434UA,ORD,16:37,16:26,110,101,-11,16:21,5,0,0,0,0,0
UA,6/11/2019,441,N808UA,ORD,14:49,14:32,109,99,-17,14:27,5,0,0,0,0,0
UA,6/11/2019,607,N409UA,ORD,21:19,20:57,119,101,-22,20:52,5,0,0,0,0,0
UA,6/11/2022,604,N849UA,DEN,15:07,15:04,199,204,-3,14:59,5,0,0,0,0,0
UA,6/11/2022,1503,N24736,ORD,0:14,23:55,114,99,-19,23:47,8,0,0,0,0,0
UA,6/11/2022,2615,N39423,IAD,23:37,23:24,75,68,-13,23:18,6,0,0,0,0,0
UA,6/12/2017,1500,N842UA,ORD,16:37,16:44,110,115,7,16:38,6,0,0,0,0,0
UA,6/12/2019,441,N24736,ORD,14:48,14:29,108,100,-19,14:24,5,0,0,0,0,0
UA,6/12/2019,607,N26215,ORD,21:18,21:29,118,102,11,21:25,4,0,0,0,0,0
UA,6/12/2022,212,N466UA,ORD,0:08,0:17,114,92,9,0:09,8,0,0,0,0,0
UA,6/12/2022,604,N829UA,DEN,15:07,14:52,199,187,-15,14:46,6,0,0,0,0,0
UA,6/12/2022,2615,N803UA,IAD,23:37,0:10,75,82,33,0:04,6,0,0,11,0,22
UA,6/13/2017,1500,N473UA,ORD,16:37,16:59,110,131,22,16:55,4,0,0,22,0,0
UA,6/13/2019,441,N23708,ORD,14:48,15:02,108,95,14,14:57,5,0,0,0,0,0
UA,6/13/2019,607,N73251,ORD,21:18,21:10,118,108,-8,21:06,4,0,0,0,0,0
UA,6/13/2022,604,N877UA,DEN,15:07,14:59,199,198,-8,14:53,6,0,0,0,0,0
UA,6/13/2022,1503,N24702,ORD,23:59,0:26,114,109,27,0:19,7,0,24,0,0,3
UA,6/13/2022,2615,N803UA,IAD,23:37,0:33,75,66,56,0:23,10,56,0,0,0,0
UA,6/14/2017,1500,N471UA,ORD,16:37,0:49,110,133,492,0:45,4,61,0,23,0,408
UA,6/14/2019,441,N24736,ORD,14:48,14:36,108,99,-12,14:31,5,0,0,0,0,0
UA,6/14/2019,607,N36272,ORD,21:18,21:22,118,122,4,21:17,5,0,0,0,0,0
UA,6/14/2022,604,N414UA,DEN,15:07,16:20,199,195,73,16:12,8,16,0,0,0,57
UA,6/14/2022,1503,N17730,ORD,23:59,23:57,114,115,-2,23:52,5,0,0,0,0,0
UA,6/14/2022,2615,N409UA,IAD,23:37,23:28,75,65,-9,23:20,8,0,0,0,0,0
UA,6/15/2017,1500,N414UA,ORD,16:37,16:22,110,107,-15,16:18,4,0,0,0,0,0
UA,6/15/2019,607,N78285,ORD,21:18,22:02,118,104,44,21:57,5,0,11,0,0,33
UA,6/15/2022,604,N418UA,DEN,15:07,14:52,199,189,-15,14:47,5,0,0,0,0,0
UA,6/15/2022,1503,N17730,ORD,23:59,23:47,114,96,-12,23:42,5,0,0,0,0,0
UA,6/15/2022,2615,N854UA,IAD,23:37,23:35,75,74,-2,23:31,4,0,0,0,0,0
UA,6/16/2017,1500,N440UA,ORD,16:37,17:03,110,87,26,17:00,3,0,0,2,0,24
UA,6/16/2019,441,N24736,ORD,14:48,14:39,108,110,-9,14:20,19,0,0,0,0,0
UA,6/16/2019,607,N24202,ORD,21:18,20:58,118,103,-20,20:53,5,0,0,0,0,0
UA,6/16/2022,604,N898UA,DEN,15:07,14:55,199,187,-12,14:48,7,0,0,0,0,0
UA,6/16/2022,1503,N27724,ORD,23:59,0:08,114,98,9,23:59,9,0,0,0,0,0
UA,6/16/2022,2615,N827UA,IAD,23:37,23:57,75,86,20,23:52,5,9,0,11,0,0
UA,6/17/2017,849,N814UA,ORD,20:41,21:36,111,146,55,21:32,4,0,20,35,0,0
UA,6/17/2017,1500,N808UA,ORD,16:37,16:21,110,99,-16,16:17,4,0,0,0,0,0
UA,6/17/2019,441,N15712,ORD,14:48,15:14,108,90,26,15:10,4,4,0,0,0,22
UA,6/17/2019,607,N36272,ORD,21:18,20:57,118,100,-21,20:53,4,0,0,0,0,0
UA,6/17/2022,604,N820UA,DEN,15:07,15:13,199,197,6,15:08,5,0,0,0,0,0
UA,6/17/2022,1503,N13716,ORD,23:59,23:57,114,108,-2,23:53,4,0,0,0,0,0
UA,6/17/2022,2615,N485UA,IAD,23:37,23:49,75,64,12,23:44,5,0,0,0,0,0
